Date,price,Open,High,Low,Close,Volume ,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_downp_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker
2022-01-19,245.05,246.33,250.41,244.73,245.05,2487600,,,248.37,,,,,271.73,,,-0.87,False,False,244.12,29058294.09,0,8033003.83,21025290.26,66.00,-6.26,31000000,,,,,LLY
2022-01-20,243.13,245.58,247.95,242.50,243.13,2655400,,,245.81,,,,,271.73,,,-0.86,False,False,243.13,28893558.26,0,8033003.83,20860554.43,66.00,-6.79,31000000,,,,,LLY
2022-01-21,243.06,246.88,247.88,242.12,243.06,2788600,,,244.49,,,,,271.73,,,-0.79,False,False,243.06,28887551.66,0,8033003.83,20854547.83,66.00,-6.81,31000000,,,,,LLY
2022-01-24,240.42,242.55,243.76,232.68,240.42,3712800,,,243.75,,,,,271.73,,,-0.76,False,False,240.42,28661039.66,0,4282451.86,24378587.80,78.00,-7.55,31000000,week +buy 50% ,14.41,,,LLY
2022-01-25,239.46,236.81,241.53,235.12,239.46,2525100,,,242.22,,,,,271.73,,,-0.71,False,False,239.46,28563696.57,0,4282451.86,24281244.71,78.00,-7.86,31000000,,13.87,,,LLY
2022-01-26,237.86,239.63,242.43,235.91,237.86,2913200,,,240.79,,,,,271.73,,,-0.66,False,False,237.86,28401455.97,0,4282451.86,24119004.10,78.00,-8.38,31000000,,12.99,,,LLY
2022-01-27,236.72,239.98,243.27,235.76,236.72,2178500,,,239.50,,,,,271.73,,,-0.61,False,False,236.72,28285859.97,0,4282451.86,24003408.10,78.00,-8.76,31000000,,12.39,,,LLY
2022-01-28,245.10,237.49,245.22,235.05,245.10,3081100,,,239.91,,,,,271.73,,,-0.30,False,False,236.72,29135592.47,0,4282451.86,24853140.61,78.00,-6.01,31000000,,35.90,,,LLY
2022-01-31,245.39,243.27,245.49,241.92,245.39,3237100,270.97,210.07,240.91,250.67,,,,271.73,,,-0.06,False,False,236.72,29164997.76,0,2368409.87,26796587.89,84.00,-5.92,31000000,week +buy 50% ,36.53,,,LLY
2022-02-01,248.28,247.05,248.84,243.26,248.28,2449400,267.36,213.77,242.67,249.50,,,,271.73,,,0.19,False,False,236.72,30480585.76,0,3368409.87,27112175.89,84.00,-4.75,32000000,Monthly invest,42.63,,,LLY
2022-02-02,250.83,245.35,251.88,244.03,250.83,2586700,264.73,216.64,245.26,248.70,,,,271.73,,,0.43,False,False,236.72,30759046.09,0,3368409.87,27390636.22,84.00,-3.88,32000000,,47.42,40.89,,LLY
2022-02-03,244.81,247.50,248.12,241.10,244.81,3473600,263.04,217.65,246.88,247.91,,,,271.73,,,0.43,False,False,236.72,30101661.65,0,3368409.87,26733251.78,84.00,-5.93,32000000,,39.11,44.34,,LLY
2022-02-04,242.27,242.72,244.10,241.22,242.27,3569300,261.41,218.33,246.32,247.05,,,,271.73,,,0.36,False,False,236.72,29824294.31,0,3368409.87,26455884.44,84.00,-6.80,32000000,,36.22,41.12,,LLY
2022-02-07,243.55,242.41,244.03,240.30,243.55,3948300,259.49,219.79,245.95,246.26,,,,271.73,,,0.35,False,False,236.72,29964070.20,0,1785334.85,28178735.35,89.00,-6.36,32000000,week +buy 50% ,38.68,36.54,,LLY
2022-02-08,239.91,241.90,242.89,237.47,239.91,2615000,257.11,221.52,244.27,245.25,,,,271.73,0.00,56.00,0.25,False,False,236.72,29542922.32,0,1785334.85,27757587.46,89.00,-7.68,32000000,,34.60,31.05,,LLY
2022-02-09,243.27,241.26,244.46,241.06,243.27,1759900,253.22,226.45,242.76,244.29,,,,271.73,0.00,52.00,0.29,False,False,236.72,29931674.32,0,1785334.85,28146339.46,89.00,-6.46,32000000,,40.81,34.55,,LLY
2022-02-10,239.64,239.90,244.09,238.11,239.64,2283100,250.85,228.75,241.73,243.48,,,,271.73,0.00,48.00,0.22,True,False,236.72,29511682.74,0,1785334.85,27726347.88,89.00,-7.78,32000000,,36.75,32.53,,LLY
2022-02-11,235.74,239.23,240.63,234.85,235.74,2054300,250.31,227.73,240.42,242.78,,,,271.73,12.00,44.00,0.08,True,False,235.74,29060453.43,0,1785334.85,27275118.58,89.00,-9.19,32000000,,32.96,29.74,,LLY
2022-02-14,234.69,234.00,236.88,231.87,234.69,2572000,250.59,225.76,238.65,242.31,,,,271.73,8.00,100.00,-0.02,False,False,234.69,28938968.08,0,1175140.85,27763827.24,91.00,-9.57,32000000,week +buy 50% ,32.00,20.18,,LLY
2022-02-15,243.84,236.65,244.79,236.65,243.84,3409600,250.17,226.11,239.44,242.15,,,,271.73,4.00,96.00,0.18,False,False,234.69,30021412.37,0,1175140.85,28846271.53,91.00,-6.18,32000000,,46.57,29.95,34.09,LLY
2022-02-16,245.58,242.58,247.02,242.58,245.58,2459000,250.24,226.05,239.90,242.18,,,,271.73,0.00,92.00,0.36,False,False,234.69,30227255.08,0,1175140.85,29052114.24,91.00,-5.54,32000000,,48.81,47.48,34.75,LLY
2022-02-17,240.97,245.58,245.59,240.41,240.97,2059100,250.14,225.94,240.16,242.07,,,,271.73,0.00,88.00,0.35,False,False,234.69,29681891.97,0,1175140.85,28506751.12,91.00,-7.24,32000000,,43.58,57.94,36.11,LLY
2022-02-18,240.31,238.02,242.43,238.02,240.31,2517900,250.02,225.76,241.08,241.93,,,,271.73,0.00,84.00,0.32,False,False,234.69,29603813.61,0,1175140.85,28428672.76,91.00,-7.49,32000000,,42.88,52.06,37.20,LLY
2022-02-22,239.13,239.21,240.86,237.52,239.13,2936700,250.02,225.56,241.97,241.87,,,,271.73,48.00,80.00,0.27,False,False,234.69,29464220.44,0,1175140.85,28289079.59,91.00,-7.92,32000000,,41.58,41.31,37.68,LLY
2022-02-23,238.31,240.55,242.68,238.02,238.31,2296300,250.05,225.33,240.86,241.81,,,,271.73,44.00,76.00,0.22,False,False,234.69,29367213.61,0,1175140.85,28192072.76,91.00,-8.23,32000000,,40.65,36.88,38.26,LLY
2022-02-24,243.08,235.18,243.93,234.00,243.08,3272300,250.12,225.97,240.36,242.07,,,,271.73,40.00,72.00,0.32,False,False,234.69,29931505.08,0,1175140.85,28756364.24,91.00,-6.46,32000000,,47.90,41.50,38.96,LLY
2022-02-25,250.85,243.84,252.90,243.73,250.85,2442200,251.29,225.75,242.34,242.78,,,,271.73,100.00,68.00,0.59,False,False,234.69,30850696.56,0,1175140.85,29675555.71,91.00,-3.59,32000000,,57.08,59.49,41.65,LLY
2022-02-28,249.95,246.14,250.06,244.59,249.95,3188800,252.05,224.97,244.26,243.02,,,,271.73,96.00,64.00,0.71,False,False,234.69,30744225.49,0,850205.85,29894019.64,92.00,-3.92,32000000,week +buy 50% ,55.86,77.42,46.42,LLY
2022-03-01,249.50,247.56,250.34,245.44,249.50,2873200,252.64,224.40,246.34,243.23,,,,271.73,92.00,60.00,0.75,True,False,234.69,31690405.85,0,1850205.85,29840200.00,92.00,-3.97,33000000,Monthly invest,55.22,86.69,53.07,LLY
2022-03-02,254.17,249.88,256.48,249.06,254.17,2452000,253.87,222.83,249.51,243.52,,,,271.73,100.00,56.00,0.87,True,False,234.69,32248937.61,0,1850205.85,30398731.76,92.00,-2.28,33000000,,60.30,86.81,58.76,LLY
2022-03-03,258.64,254.83,259.58,254.39,258.64,3153700,255.81,220.12,252.62,243.91,,,,271.73,100.00,52.00,1.02,True,False,234.69,32783551.65,0,1850205.85,30933345.79,92.00,-0.66,33000000,,64.46,90.35,63.04,LLY
2022-03-04,262.87,256.21,263.46,255.52,262.87,3497100,259.30,215.83,255.03,244.81,,,,271.73,100.00,48.00,1.17,True,False,234.69,33289457.25,0,1850205.85,31439251.40,92.00,0.88,33000000,,67.88,95.12,66.76,LLY
2022-03-07,261.64,259.86,263.63,257.86,261.64,3074800,261.95,213.44,257.36,245.78,,,,271.73,100.00,44.00,1.17,True,False,234.69,33142351.65,0,1169941.81,31972409.83,94.00,0.43,33000000,week +buy 50% ,65.89,96.16,71.17,LLY
2022-03-08,259.93,259.93,265.30,258.91,259.93,3482600,263.86,212.08,259.45,246.60,,,,271.73,100.00,40.00,1.07,True,False,234.69,32933386.96,0,1169941.81,31763445.14,94.00,-0.20,33000000,,63.12,91.93,76.23,LLY
2022-03-09,262.79,263.30,267.79,262.07,262.79,2965900,266.08,211.08,261.17,247.75,,,,271.73,100.00,36.00,1.01,True,False,234.69,33282880.91,0,1169941.81,32112939.10,94.00,0.86,33000000,,65.72,87.92,81.34,LLY
2022-03-10,266.02,262.84,267.73,262.84,266.02,2797200,268.73,209.20,262.65,248.88,,,,271.73,96.00,32.00,1.00,True,False,234.69,33677584.47,0,1169941.81,32507642.66,94.00,2.05,33000000,,68.42,88.36,86.02,LLY
2022-03-11,266.30,265.07,271.72,265.07,266.30,2469600,270.96,208.73,263.34,250.22,,,,271.73,100.00,28.00,0.94,True,False,234.69,33711800.35,0,1169941.81,32541858.53,94.00,2.16,33000000,,68.65,89.18,88.99,LLY
2022-03-14,269.00,268.99,270.90,267.32,269.00,2713800,273.04,209.56,264.81,251.88,,,,271.73,96.00,24.00,0.91,True,False,234.69,34041741.81,0,820241.81,33221500.00,95.00,3.16,33000000,week +buy 50% ,70.87,91.55,90.41,LLY
2022-03-15,275.46,269.87,276.48,269.87,275.46,4396900,275.90,209.95,267.91,253.92,,,,275.46,100.00,20.00,0.99,True,False,234.69,34839550.70,0,820241.81,34019308.89,95.00,5.57,33000000,,75.35,92.39,90.98,LLY
2022-03-16,276.44,277.85,278.61,273.01,276.44,3148600,279.08,208.48,270.64,255.55,,,,276.44,100.00,16.00,0.99,True,False,234.69,34960582.06,0,820241.81,34140340.25,95.00,5.94,33000000,,75.95,95.30,91.83,LLY
2022-03-17,285.51,277.01,285.89,276.45,285.51,3270100,283.96,204.72,274.54,257.54,,,,285.51,100.00,12.00,1.14,True,False,234.69,36080728.05,0,820241.81,35260486.24,95.00,9.34,33000000,,80.67,97.33,92.53,LLY
2022-03-18,287.64,285.84,291.35,284.86,287.64,4557900,288.20,203.24,278.81,259.88,,,,287.64,100.00,8.00,1.20,True,False,234.69,36343783.67,0,820241.81,35523541.85,95.00,10.13,33000000,,81.59,95.98,92.61,LLY
2022-03-21,289.64,287.76,295.33,287.76,289.64,3495700,291.98,203.07,282.94,262.34,,,,289.64,100.00,4.00,1.19,True,False,234.69,36590783.67,0,443709.79,36147073.87,96.00,10.88,33000000,week +buy 50% ,82.43,94.51,92.45,LLY
2022-03-22,285.02,289.67,290.56,283.39,285.02,3791600,293.83,206.25,284.85,264.64,,,,289.64,96.00,0.00,0.99,True,False,234.69,36014204.42,0,443709.79,35570494.63,96.00,9.13,33000000,,74.02,89.15,92.17,LLY
2022-03-23,284.19,284.42,288.18,283.35,284.19,3149200,294.66,211.47,286.40,266.93,,,,289.64,92.00,24.00,0.76,True,False,234.69,35910622.04,0,443709.79,35466912.25,96.00,8.82,33000000,,72.59,85.25,91.90,LLY
2022-03-24,287.69,286.29,288.85,284.66,287.69,2412400,296.02,215.44,286.84,269.16,,,,289.64,88.00,20.00,0.63,True,False,234.69,36347422.04,0,443709.79,35903712.25,96.00,10.14,33000000,,74.80,83.41,91.40,LLY
2022-03-25,289.02,288.50,291.65,286.58,289.02,2399800,297.88,217.45,287.11,271.07,,,,289.64,84.00,16.00,0.51,True,False,234.69,36513404.42,0,443709.79,36069694.63,96.00,10.65,33000000,,75.61,84.86,90.97,LLY
2022-03-28,291.66,291.33,292.45,288.31,291.66,2195000,299.56,220.36,287.52,273.16,,,,291.66,80.00,12.00,0.44,True,False,234.69,36842878.29,0,6055248.27,30787630.02,81.20,11.65,33000000,week +buy 50% sell 30% ,77.17,88.47,90.66,LLY
2022-03-29,288.39,292.03,293.14,287.58,288.39,2798100,299.93,225.45,288.19,275.10,256.33,,,291.66,76.00,8.00,0.27,True,False,234.69,36497698.25,0,6055248.27,30442449.98,81.20,10.60,33000000,,71.10,88.40,90.27,LLY
2022-03-30,289.89,290.58,292.29,287.99,289.89,2220100,300.54,229.57,289.33,276.89,256.64,,,291.66,72.00,4.00,0.14,True,False,234.69,36656038.25,0,6055248.27,30600789.98,81.20,11.08,33000000,,72.18,88.12,89.55,LLY
2022-03-31,286.37,289.37,291.80,285.92,286.37,3227600,300.71,233.40,289.07,278.27,256.96,,,291.66,68.00,0.00,-0.05,True,False,234.69,36284464.94,0,6055248.27,30229216.67,81.20,9.95,33000000,,65.95,83.07,88.12,LLY
2022-04-01,292.67,286.15,293.14,284.00,292.67,3066200,301.87,235.56,289.80,279.76,257.49,,,292.67,64.00,0.00,-0.07,True,False,234.69,37949494.84,0,7055248.27,30894246.57,81.20,11.62,34000000,Monthly invest,70.81,85.70,87.09,LLY
2022-04-04,291.42,292.75,294.98,290.95,291.42,3014100,302.26,239.25,289.75,281.25,258.03,,,292.67,60.00,0.00,-0.13,True,False,234.69,37817544.84,0,3645634.12,34171910.72,90.20,11.23,34000000,week +buy 50% ,68.71,86.55,86.30,LLY
2022-04-05,292.49,291.72,295.83,289.10,292.49,2324200,301.98,244.68,290.57,282.88,258.58,,,292.67,100.00,0.00,-0.17,True,False,234.69,37943010.35,0,3645634.12,34297376.23,90.20,11.60,34000000,,69.54,90.76,86.46,LLY
2022-04-06,305.84,296.09,306.56,294.77,305.84,4672900,304.29,246.51,293.76,285.03,259.34,,,305.84,100.00,0.00,0.07,True,False,234.69,39508432.05,0,3645634.12,35862797.93,90.20,16.20,34000000,,77.55,92.57,87.19,LLY
2022-04-07,308.43,305.00,314.00,305.00,308.43,4270800,306.91,247.65,298.17,287.15,260.11,,,308.43,100.00,0.00,0.24,True,False,234.69,39812135.10,0,3645634.12,36166500.98,90.20,17.09,34000000,,78.72,92.36,88.09,LLY
2022-04-08,311.69,308.00,312.38,307.95,311.69,3024700,309.50,249.27,301.97,289.42,261.04,,,311.69,96.00,0.00,0.37,True,False,234.69,40194403.75,0,3645634.12,36548769.63,90.20,18.22,34000000,,80.12,94.01,89.00,LLY
2022-04-11,308.96,313.09,313.76,308.05,308.96,2178100,310.91,252.43,305.48,291.42,262.03,,,311.69,92.00,0.00,0.33,True,False,234.69,39874282.66,0,2039042.16,37835240.50,94.20,17.28,34000000,week +buy 50% ,75.63,90.75,89.23,LLY
2022-04-12,308.08,306.58,309.61,304.18,308.08,2688100,312.39,254.38,308.60,293.05,263.09,,,311.69,88.00,0.00,0.24,True,False,234.69,39766517.37,0,2039042.16,37727475.21,94.20,16.96,34000000,,74.18,89.73,89.36,LLY
2022-04-13,302.67,307.28,308.30,300.41,302.67,2528700,312.54,258.01,307.97,294.36,264.02,,,311.69,84.00,0.00,0.02,True,False,234.69,39104011.96,0,2039042.16,37064969.79,94.20,15.01,34000000,,65.85,81.32,88.68,LLY
2022-04-14,301.86,303.75,304.47,300.19,301.86,1898100,313.16,259.22,306.65,295.18,264.97,,,311.69,80.00,0.00,-0.18,True,False,234.69,39004815.93,0,2039042.16,36965773.76,94.20,14.72,34000000,,64.68,71.93,87.57,LLY
2022-04-18,298.82,301.07,302.06,296.80,298.82,1581400,313.44,260.34,304.08,295.74,265.90,,,311.69,76.00,0.00,-0.39,True,False,234.69,38632540.22,0,6801635.44,31830904.79,81.94,13.63,34000000,week +buy 50% sell 30% ,60.34,60.23,85.02,LLY
2022-04-19,297.01,298.41,299.69,293.80,297.01,2021700,313.59,261.15,301.69,296.11,266.79,,,311.69,72.00,0.00,-0.57,True,False,234.69,38439735.72,0,6801635.44,31638100.29,81.94,13.06,34000000,,57.85,51.81,81.55,LLY
2022-04-20,292.92,297.02,299.00,292.30,292.92,2608600,313.31,262.89,298.66,296.50,267.67,,,311.69,68.00,0.00,-0.77,True,False,234.69,38004061.06,0,6801635.44,31202425.62,81.94,11.78,34000000,,52.57,42.09,76.68,LLY
2022-04-21,289.61,292.92,293.45,286.66,289.61,2716800,312.94,264.45,296.04,296.77,268.51,,,311.69,64.00,0.00,-0.96,True,False,234.69,37651470.26,0,6801635.44,30849834.82,81.94,10.74,34000000,,48.70,31.50,70.57,LLY
2022-04-22,278.73,289.30,289.62,278.40,278.73,2772600,313.91,261.16,291.42,296.33,269.19,,,311.69,60.00,0.00,-1.29,True,False,234.69,36492513.67,0,6801635.44,29690878.23,81.94,7.33,34000000,,38.63,16.95,63.03,LLY
2022-04-25,285.20,278.75,285.95,276.83,285.20,2410200,314.11,260.19,288.69,296.14,269.99,,,311.69,56.00,100.00,-1.31,True,False,234.69,37181711.11,0,3464795.30,33716915.82,90.94,9.36,34000000,week +buy 50% ,45.81,14.05,55.03,LLY
2022-04-26,282.83,286.18,290.21,282.79,282.83,2166600,314.50,258.08,285.86,295.69,270.62,,,311.69,52.00,96.00,-1.33,False,False,234.69,36901522.02,0,3464795.30,33436726.72,90.94,8.53,34000000,,43.79,13.20,47.28,LLY
2022-04-27,285.09,283.10,288.13,280.59,285.09,2352100,314.64,257.30,284.29,295.53,271.29,,,311.69,48.00,92.00,-1.25,False,False,234.69,37168704.80,0,3464795.30,33703909.51,90.94,9.32,34000000,,46.22,20.29,40.34,LLY
2022-04-28,297.27,295.99,300.51,288.56,297.27,5886900,314.85,258.00,285.82,295.90,272.10,,,311.69,44.00,88.00,-0.87,False,False,234.69,38608647.94,0,3464795.30,35143852.64,90.94,13.55,34000000,,57.03,31.12,35.32,LLY
2022-04-29,292.13,295.79,297.31,289.14,292.13,3910900,314.72,259.12,288.50,296.19,272.79,,,311.69,40.00,84.00,-0.72,False,False,234.69,38000988.75,0,3464795.30,34536193.45,90.94,11.77,34000000,,52.26,39.46,32.07,LLY
2022-05-02,289.56,291.23,292.84,284.28,289.56,2789900,314.73,258.63,289.38,296.03,273.54,,,311.69,36.00,80.00,-0.66,False,False,234.69,38697157.38,0,2582655.31,36114502.07,95.94,10.56,35000000,week +buy 50% Monthly invest,50.00,43.47,30.39,LLY
2022-05-03,288.07,288.63,289.81,284.11,288.07,2109500,314.78,258.02,290.42,295.86,274.30,,,311.69,32.00,76.00,-0.62,False,False,234.69,38511322.72,0,2582655.31,35928667.41,95.94,10.03,35000000,,48.69,35.22,28.73,LLY
2022-05-04,294.90,288.50,296.98,284.12,294.90,2743600,314.85,258.26,292.39,295.98,275.16,,,311.69,28.00,72.00,-0.43,False,False,234.69,39363172.36,0,2582655.31,36780517.05,95.94,12.47,35000000,,54.57,37.70,28.29,LLY
2022-05-05,292.37,293.42,294.99,288.30,292.37,3120200,313.67,258.59,291.41,295.31,276.03,,,311.69,24.00,68.00,-0.35,False,False,234.69,39047625.83,0,2582655.31,36464970.52,95.94,11.56,35000000,,52.19,40.22,29.17,LLY
2022-05-06,296.90,290.17,298.25,288.52,296.90,2931200,312.11,259.98,292.36,294.73,276.92,,,311.69,20.00,64.00,-0.19,False,False,234.69,39612616.36,0,2582655.31,37029961.05,95.94,13.18,35000000,,55.90,48.26,32.30,LLY
2022-05-09,289.23,293.51,294.93,286.65,289.23,3460500,309.28,262.28,292.29,293.61,277.75,,,311.69,16.00,60.00,-0.25,False,False,234.69,38656000.74,0,1454658.27,37201342.47,98.94,10.45,35000000,week +buy 50% ,48.96,43.24,35.22,LLY
2022-05-10,285.70,292.00,293.43,285.00,285.70,3140800,306.78,263.78,291.82,292.45,278.58,,,311.69,12.00,56.00,-0.36,False,False,234.69,38201965.21,0,1454658.27,36747306.94,98.94,9.15,35000000,,46.13,38.33,37.73,LLY
2022-05-11,286.69,283.67,294.50,283.00,286.69,2625200,303.97,266.19,290.18,291.38,279.45,,,311.69,8.00,52.00,-0.40,False,False,234.69,38329299.70,0,1454658.27,36874641.44,98.94,9.51,35000000,,47.05,30.66,38.77,LLY
2022-05-12,291.80,283.33,291.99,283.33,291.80,2370000,302.32,267.86,290.06,290.83,280.25,,,311.69,4.00,48.00,-0.29,False,False,234.69,38986556.32,0,1454658.27,37531898.06,98.94,11.39,35000000,,51.67,37.52,39.41,LLY
2022-05-13,291.63,292.63,292.80,286.51,291.63,2337700,300.65,269.66,289.01,290.32,281.02,,,311.69,0.00,44.00,-0.22,True,False,234.69,38964692.77,0,1454658.27,37510034.50,98.94,11.33,35000000,,51.51,48.05,40.27,LLY
2022-05-16,299.38,292.11,309.44,291.60,299.38,5118300,300.78,269.50,291.04,290.35,281.99,,,311.69,4.00,40.00,0.01,True,False,234.69,39961513.27,0,1065464.26,38896049.01,99.94,14.18,35000000,week +buy 50% ,57.95,60.66,41.98,LLY
2022-05-17,301.40,300.00,303.40,293.39,301.40,2553000,301.71,268.30,294.18,290.57,283.01,,,311.69,0.00,36.00,0.19,True,False,234.69,40223954.28,0,1065464.26,39158490.02,99.94,14.93,35000000,,59.46,67.72,45.23,LLY
2022-05-18,295.19,300.00,302.60,294.03,295.19,2161400,301.96,268.13,295.88,290.68,283.94,,,311.69,0.00,32.00,0.15,True,False,234.69,39417139.70,0,1065464.26,38351675.44,99.94,12.62,35000000,,53.14,66.93,48.16,LLY
2022-05-19,286.27,293.58,293.58,284.37,286.27,3157400,301.95,267.65,294.77,290.52,284.74,,,311.69,88.00,28.00,-0.08,True,False,234.69,38258233.77,0,1065464.26,37192769.51,99.94,9.31,35000000,,45.64,53.53,49.49,LLY
2022-05-20,298.85,290.73,299.24,288.92,298.85,3129100,302.14,270.29,296.22,291.52,285.67,,,311.69,84.00,24.00,0.05,True,False,234.69,39892654.74,0,1065464.26,38827190.48,99.94,13.98,35000000,,55.24,50.93,49.76,LLY
2022-05-23,302.60,300.60,304.92,299.35,302.60,2873600,303.63,269.92,296.86,292.39,286.53,,,311.69,80.00,20.00,0.21,True,False,234.69,40379862.24,0,672084.25,39707777.99,100.94,15.37,35000000,week +buy 50% ,57.64,57.59,51.19,LLY
2022-05-24,305.96,303.71,307.67,299.80,305.96,2804900,305.36,269.93,297.77,293.55,287.47,,,311.69,76.00,16.00,0.36,True,False,234.69,40820766.19,0,672084.25,40148681.94,100.94,16.63,35000000,,59.72,77.25,55.08,LLY
2022-05-25,307.01,307.00,310.42,304.64,307.01,3195700,307.16,269.62,300.14,294.65,288.43,,,311.69,100.00,12.00,0.46,True,False,234.69,40958551.78,0,672084.25,40286467.53,100.94,17.02,35000000,,60.38,83.93,60.41,LLY
2022-05-26,313.46,305.23,313.91,303.61,313.46,3284200,310.40,265.56,305.58,295.46,289.41,,,313.46,100.00,8.00,0.62,True,False,234.69,41804931.19,0,672084.25,41132846.94,100.94,19.44,35000000,,64.23,91.35,65.79,LLY
2022-05-27,323.48,312.65,324.08,311.26,323.48,3694300,316.22,258.63,310.50,297.02,290.49,,,323.48,100.00,4.00,0.89,True,False,234.69,43119778.26,0,672084.25,42447694.00,100.94,23.20,35000000,,69.24,94.88,70.48,LLY
2022-05-31,313.44,316.63,318.46,309.03,313.44,6298900,318.35,257.94,312.67,298.22,291.34,,,323.48,96.00,0.00,0.79,True,False,234.69,41802308.19,0,672084.25,41130223.94,100.94,19.44,35000000,,60.15,90.39,73.45,LLY
2022-06-01,311.08,313.44,313.90,305.59,311.08,2731500,319.68,258.74,313.69,299.37,292.16,,,323.48,92.00,4.00,0.62,True,False,234.69,42492622.31,0,863276.29,41629346.02,102.94,18.04,36000000,week +buy 50% Monthly invest,58.22,80.33,74.71,LLY
2022-06-02,302.43,310.57,310.67,298.17,302.43,3703300,319.99,259.25,312.78,299.74,292.87,,,323.48,88.00,0.00,0.29,True,False,234.69,41335062.81,0,470117.29,40864945.51,103.94,14.82,36000000,week +buy 50% ,51.66,63.25,74.34,LLY
2022-06-03,301.65,302.16,305.81,300.70,301.65,2490000,320.18,260.26,310.42,300.21,293.52,,,323.48,84.00,36.00,0.04,True,False,234.69,41229667.78,0,470117.29,40759550.49,103.94,14.53,36000000,week +buy 50% ,51.10,53.68,74.36,LLY
2022-06-06,303.36,315.13,315.13,303.09,303.36,3734400,320.49,260.61,306.39,300.53,294.14,,,323.48,80.00,32.00,-0.10,True,False,234.69,41460725.19,0,470117.29,40990607.89,103.94,15.17,36000000,week +buy 50% ,52.32,47.42,74.01,LLY
2022-06-07,312.10,303.99,312.15,303.02,312.10,3652800,321.53,261.96,306.12,301.67,294.90,,,323.48,76.00,28.00,-0.01,True,False,234.69,42641694.31,0,470117.29,42171577.01,103.94,18.45,36000000,,58.07,55.27,73.78,LLY
2022-06-08,313.49,312.43,315.50,310.81,313.49,2684500,322.13,264.93,306.61,303.06,295.64,,,323.48,72.00,24.00,0.06,True,False,234.69,42829511.72,0,470117.29,42359394.43,103.94,18.97,36000000,,58.92,64.87,72.54,LLY
2022-06-09,303.25,311.60,311.92,303.11,303.25,1963300,321.42,268.84,306.77,303.89,296.11,,,323.48,68.00,20.00,-0.13,True,False,234.69,41445863.79,0,470117.29,40975746.50,103.94,15.13,36000000,,50.77,64.65,70.61,LLY
2022-06-10,297.01,299.23,301.66,296.87,297.01,2469800,321.10,270.26,305.84,304.15,296.45,,,323.48,64.00,16.00,-0.38,True,False,234.69,40602703.87,0,470117.29,40132586.57,103.94,12.79,36000000,,46.54,51.65,66.64,LLY
