Date,price,Open,High,Low,Close,Volume ,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_downp_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker
2022-04-29,290.25,300.75,311.47,290.00,290.25,88133100,381.10,235.19,300.28,332.46,310.22,,,399.93,32.00,96.00,-2.27,False,False,254.68,27971717.44,0,804006.13,27167711.31,72.00,-17.73,34000000,,37.11,11.34,20.59,TSLA
2022-05-02,300.98,286.92,302.12,282.68,300.98,75781500,378.00,232.31,293.94,329.44,310.29,,,399.93,28.00,92.00,-1.97,False,False,254.68,29975735.16,0,1021458.10,28954277.06,74.00,-14.36,35000000,week +buy 50% Monthly invest,42.15,18.73,17.77,TSLA
2022-05-03,303.08,301.06,308.03,296.20,303.08,63709500,368.93,238.63,296.13,325.50,310.21,,,399.93,24.00,88.00,-1.63,False,False,254.68,30178075.79,0,1021458.10,29156617.69,74.00,-13.78,35000000,,43.11,21.93,15.73,TSLA
2022-05-04,317.54,301.31,318.50,295.09,317.54,81643800,363.00,243.56,300.87,323.19,310.46,,,399.93,20.00,84.00,-1.03,False,False,254.68,31568806.96,0,1021458.10,30547348.87,74.00,-9.80,35000000,,49.35,33.12,16.12,TSLA
2022-05-05,291.09,313.01,315.20,285.90,291.09,92519100,360.67,239.59,300.59,320.31,310.19,,,399.93,16.00,80.00,-1.13,False,False,254.68,29024635.77,0,1021458.10,28003177.67,74.00,-17.07,35000000,,40.58,31.30,16.97,TSLA
2022-05-06,288.55,295.67,296.00,281.04,288.55,72903000,356.92,237.53,300.25,317.12,309.82,,,399.93,12.00,76.00,-1.18,False,False,254.68,28779966.94,0,1021458.10,27758508.85,74.00,-17.77,35000000,,39.85,27.90,18.43,TSLA
2022-05-09,262.37,278.82,281.88,260.38,262.37,90810300,357.85,223.75,292.53,313.15,309.17,,,399.93,8.00,100.00,-1.69,False,False,254.68,26261451.62,0,680377.10,25581074.51,75.00,-24.97,35000000,week +buy 50% ,33.20,12.41,17.96,TSLA
2022-05-10,266.68,273.10,275.12,258.08,266.68,84401700,358.86,212.93,285.25,310.22,308.84,,,399.93,4.00,100.00,-1.83,False,False,254.68,26681676.42,0,680377.10,26001299.32,75.00,-23.77,35000000,,35.12,8.76,17.76,TSLA
2022-05-11,244.67,265.00,269.92,242.40,244.67,97224600,361.53,194.94,270.67,306.00,308.05,,,399.93,0.00,100.00,-2.29,False,False,244.67,24535377.62,0,680377.10,23855000.52,75.00,-29.90,35000000,,30.33,3.96,17.60,TSLA
2022-05-12,242.67,233.67,253.22,226.67,242.67,140313000,360.65,181.97,260.99,301.09,306.97,,,399.93,40.00,100.00,-2.51,False,False,242.67,24340377.62,0,680377.10,23660000.52,75.00,-30.46,35000000,,29.93,7.21,17.67,TSLA
2022-05-13,256.53,257.83,262.45,250.52,256.53,92150700,358.70,175.12,254.58,297.50,306.12,,,399.93,36.00,96.00,-2.19,False,False,242.67,25692052.01,0,680377.10,25011674.90,75.00,-26.59,35000000,,36.20,11.75,17.71,TSLA
2022-05-16,241.46,255.72,256.59,239.70,241.46,86098500,356.15,166.22,250.40,292.84,305.27,,,399.93,32.00,92.00,-2.19,False,False,241.46,24222401.94,0,366483.44,23855918.50,76.00,-30.79,35000000,week +buy 50% ,32.77,14.71,17.30,TSLA
2022-05-17,253.87,249.12,254.83,242.95,253.87,80236200,349.51,166.16,247.84,288.40,304.74,,,399.93,28.00,88.00,-1.76,False,False,241.46,25448838.95,0,366483.44,25082355.51,76.00,-27.29,35000000,,37.99,17.43,16.86,TSLA
2022-05-18,236.60,248.17,253.50,233.60,236.60,87811800,346.50,158.82,246.23,283.94,304.12,,,399.93,24.00,84.00,-1.77,False,False,236.60,23742892.74,0,366483.44,23376409.30,76.00,-32.16,35000000,,34.03,12.60,14.80,TSLA
2022-05-19,236.47,235.67,244.67,231.37,236.47,90296700,339.92,157.01,244.99,278.95,303.82,,,399.93,20.00,80.00,-1.65,False,False,236.47,23730048.25,0,366483.44,23363564.81,76.00,-32.20,35000000,,34.00,11.77,12.85,TSLA
2022-05-20,221.30,238.00,240.53,211.00,221.30,144973200,333.46,152.87,237.94,273.26,303.06,,,399.93,16.00,100.00,-1.82,False,False,221.30,22230923.74,0,366483.44,21864440.30,76.00,-36.48,35000000,,30.74,7.92,10.85,TSLA
2022-05-23,224.97,218.34,226.65,212.69,224.97,88903500,325.05,153.54,234.64,267.88,302.31,,,399.93,12.00,96.00,-1.71,False,False,221.30,22593189.45,0,366483.44,22226706.01,76.00,-35.45,35000000,week +buy 50% ,32.43,9.31,10.54,TSLA
2022-05-24,209.39,217.84,217.97,206.86,209.39,89092500,325.11,141.00,225.75,263.74,300.96,,,399.93,8.00,100.00,-1.91,False,False,209.39,21053886.73,0,366483.44,20687403.29,76.00,-39.85,35000000,,29.17,7.30,10.40,TSLA
2022-05-25,219.60,207.95,223.11,207.67,219.60,92139300,322.64,134.81,222.35,260.03,299.82,,,399.93,4.00,96.00,-1.62,False,False,209.39,22062964.03,0,366483.44,21696480.59,76.00,-36.96,35000000,,33.86,8.37,10.84,TSLA
2022-05-26,235.91,220.47,239.56,217.89,235.91,106003200,318.79,134.02,222.23,257.20,298.86,,,399.93,0.00,92.00,-0.87,False,False,209.39,23674391.83,0,366483.44,23307908.40,76.00,-32.36,35000000,,40.61,13.23,11.44,TSLA
2022-05-27,253.21,241.08,253.27,240.18,253.21,89295000,315.05,135.95,228.61,255.35,298.42,,,399.93,0.00,88.00,0.17,False,False,209.39,25383632.13,0,366483.44,25017148.69,76.00,-27.48,35000000,,46.81,26.32,12.90,TSLA
2022-05-31,252.75,257.95,259.60,244.74,252.75,101914500,308.84,141.12,234.17,252.94,297.98,,,399.93,0.00,84.00,0.88,False,False,209.39,25338512.05,0,366483.44,24972028.61,76.00,-27.60,35000000,,46.67,36.22,15.05,TSLA
2022-06-01,246.79,251.72,257.33,243.64,246.79,77247900,301.10,148.17,241.65,250.12,297.62,,,399.93,0.00,80.00,1.19,False,False,209.39,25749334.75,0,724829.46,25024505.29,78.00,-28.47,36000000,week +buy 50% Monthly invest,44.81,39.47,17.25,TSLA
2022-06-02,258.33,244.16,264.21,242.07,258.33,93473100,288.00,165.48,249.40,247.16,297.35,,,399.93,20.00,76.00,1.70,False,False,209.39,26919830.54,0,388996.11,26530834.43,79.00,-25.22,36000000,week +buy 50% ,49.05,41.46,20.14,TSLA
2022-06-03,234.52,243.23,247.80,233.42,234.52,112393800,280.14,172.72,249.12,244.33,296.48,,,399.93,16.00,72.00,1.37,False,False,209.39,24473857.40,0,388996.11,24084861.29,79.00,-32.02,36000000,week +buy 50% ,41.89,38.10,22.77,TSLA
2022-06-06,238.28,244.35,244.87,234.35,238.28,84204600,271.36,182.73,246.13,241.82,295.80,,,399.93,12.00,68.00,1.26,False,False,209.39,24860352.01,0,388996.11,24471355.90,79.00,-30.94,36000000,week +buy 50% ,43.30,40.14,25.99,TSLA
2022-06-07,238.89,234.00,240.00,230.09,238.89,72808500,268.66,184.62,243.36,240.64,295.36,,,399.93,8.00,64.00,1.19,False,False,209.39,24922657.43,0,388996.11,24533661.32,79.00,-30.77,36000000,,43.54,39.95,29.06,TSLA
2022-06-08,241.87,240.09,249.96,239.18,241.87,76210500,264.77,188.68,242.38,239.40,295.13,,,399.93,4.00,60.00,1.22,True,False,209.39,25228703.02,0,388996.11,24839706.91,79.00,-29.92,36000000,,44.76,48.11,33.14,TSLA
2022-06-09,239.71,249.34,255.55,239.33,239.71,96491400,264.40,188.66,238.65,239.16,294.67,,,399.93,0.00,56.00,1.17,True,False,209.39,25006870.61,0,388996.11,24617874.50,79.00,-30.54,36000000,,44.02,53.24,37.62,TSLA
